Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_2_j_A,X_4_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_9_j_A,X_14_j_A,X_16_j_A,X_23_j_A,X_1_j_B,X_3_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_10_j_B,X_11_j_B,X_12_j_B,X_14_j_B,X_15_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,03:56,Lorenzo Brown,defensive rebound,1436,2,A,ESP,2,0,4.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,28,26,Q2,03:56,Buddy Hield,3pt jump shot missed,1436,7,B,BAH,2,0,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,30,26,Q2,03:50,Jaime Pradilla,2pt driving layup made,1430,4,A,ESP,2,0,6.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,30,26,Q2,03:50,Lorenzo Brown,made the assist,1430,2,A,ESP,2,0,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,30,26,Q2,03:33,Jaime Pradilla,blocked the shot,1413,4,A,ESP,2,0,17.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,30,26,Q2,03:33,Valdez Edgecombe Jr,offensive rebound,1413,8,B,BAH,2,0,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,30,26,Q2,03:33,Valdez Edgecombe Jr,2pt jump shot missed,1413,8,B,BAH,2,0,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,30,26,Q2,03:30,Jaime Pradilla,personal foul; 2 free throws awarded,1410,4,A,ESP,2,0,3.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,30,26,Q2,03:30,Jaime Pradilla,steal,1410,4,A,ESP,2,0,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,30,26,Q2,03:30,Jaime Pradilla,turnover; bad pass,1410,4,A,ESP,2,0,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
