Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_0_j_A,X_5_j_A,X_7_j_A,X_8_j_A,X_11_j_A,X_14_j_A,X_16_j_A,X_34_j_A,X_44_j_A,X_0_j_B,X_1_j_B,X_2_j_B,X_4_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_13_j_B,X_19_j_B,X_24_j_B,X_92_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,12,24,Q1,03:09,Jamal Murray,made the assist,1989,4,B,CAN,1,0,17.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,12,24,Q1,03:09,RJ Barrett,dunk made,1989,9,B,CAN,1,0,0.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,15,24,Q1,02:49,Vasilis Toliopoulos,made the assist,1969,7,A,GRE,1,0,20.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,15,24,Q1,02:49,Kostas Papanikolaou,3pt jump shot made,1969,16,A,GRE,1,0,0.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,15,24,Q1,02:36,Kostas Papanikolaou,defensive rebound,1956,16,A,GRE,1,0,13.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,15,24,Q1,02:36,Shai Gilgeous-Alexander,2pt driving layup missed,1956,2,B,CAN,1,0,0.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,02:26,Giannis Antetokounmpo,alley oop made,1946,34,A,GRE,1,0,10.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,02:26,Nick Calathes,made the assist,1946,8,A,GRE,1,0,0.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,02:04,Kostas Papanikolaou,blocked the shot,1924,16,A,GRE,1,0,22.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,02:04,RJ Barrett,2pt driving layup missed,1924,9,B,CAN,1,0,0.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,02:03,,team offensive rebound,1923,,,,1,0,1.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,02:03,Nick Calathes,Substitution out,1923,8,A,GRE,1,1,0.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,02:03,RJ Barrett,Substitution out,1923,9,B,CAN,1,1,0.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,02:03,Shai Gilgeous-Alexander,Substitution out,1923,2,B,CAN,1,1,0.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,02:03,Giannoulis Larentzakis,Substitution in,1923,5,A,GRE,1,2,0.0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,02:03,Andrew Nembhard,Substitution in,1923,19,B,CAN,1,2,0.0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,02:03,Kelly Olynyk,Substitution in,1923,13,B,CAN,1,2,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:57,Kostas Papanikolaou,blocked the shot,1917,16,A,GRE,1,0,6.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:57,Vasilis Toliopoulos,defensive rebound,1917,7,A,GRE,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,01:57,Kelly Olynyk,2pt floating jump shot missed,1917,13,B,CAN,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:47,Giannis Antetokounmpo,foul drawn,1907,34,A,GRE,1,0,10.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:47,Giannis Antetokounmpo,1st of 2 free throws missed,1907,34,A,GRE,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:47,Giannis Antetokounmpo,2nd of 2 free throws missed,1907,34,A,GRE,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,01:47,Kelly Olynyk,personal foul; 2 free throws awarded,1907,13,B,CAN,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,01:47,Kelly Olynyk,defensive rebound,1907,13,B,CAN,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:26,Vasilis Toliopoulos,defensive rebound,1886,7,A,GRE,1,0,21.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,01:26,Nickeil Alexander-Walker,3pt pullup jump shot missed,1886,1,B,CAN,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:09,Giannoulis Larentzakis,3pt jump shot missed,1869,5,A,GRE,1,0,17.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,01:09,Trey Lyles,defensive rebound,1869,8,B,CAN,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:00,Vasilis Toliopoulos,personal foul; 2 free throws awarded,1860,7,A,GRE,1,0,9.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:00,Dinos Mitoglou,defensive rebound,1860,44,A,GRE,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,01:00,Kelly Olynyk,foul drawn,1860,13,B,CAN,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,01:00,Kelly Olynyk,2nd of 2 free throws missed,1860,13,B,CAN,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,01:00,Kelly Olynyk,1st of 2 free throws missed,1860,13,B,CAN,1,0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:00,Giannis Antetokounmpo,Substitution out,1860,34,A,GRE,1,1,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,01:00,Georgios Papagiannis,Substitution in,1860,14,A,GRE,1,2,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,17,24,Q1,00:50,Vasilis Toliopoulos,foul drawn,1850,7,A,GRE,1,0,10.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,17,24,Q1,00:50,Jamal Murray,personal foul; 2 free throws awarded,1850,4,B,CAN,1,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,18,24,Q1,00:50,Vasilis Toliopoulos,1st of 2 free throws made,1850,7,A,GRE,1,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,19,24,Q1,00:50,Vasilis Toliopoulos,2nd of 2 free throws made,1850,7,A,GRE,1,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,19,24,Q1,00:38,Dinos Mitoglou,defensive rebound,1838,44,A,GRE,1,0,12.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,19,24,Q1,00:38,Jamal Murray,3pt step back jump shot missed,1838,4,B,CAN,1,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,24,Q1,00:17,Kostas Papanikolaou,3pt jump shot made,1817,16,A,GRE,1,0,21.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,24,Q1,00:17,Dinos Mitoglou,made the assist,1817,44,A,GRE,1,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,24,Q1,00:04,Giannoulis Larentzakis,personal foul; 2 free throws awarded,1804,5,A,GRE,1,0,13.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,22,24,Q1,00:04,Jamal Murray,foul drawn,1804,4,B,CAN,1,0,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,24,Q1,00:04,Kostas Papanikolaou,Substitution out,1804,16,A,GRE,1,1,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,22,24,Q1,00:04,Kelly Olynyk,Substitution out,1804,13,B,CAN,1,1,0.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,24,Q1,00:04,Giannis Antetokounmpo,Substitution in,1804,34,A,GRE,1,2,0.0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,22,24,Q1,00:04,Dwight Powell,Substitution in,1804,7,B,CAN,1,2,0.0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,22,25,Q1,00:04,Jamal Murray,1st of 2 free throws made,1804,4,B,CAN,1,0,0.0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,22,26,Q1,00:04,Jamal Murray,2nd of 2 free throws made,1804,4,B,CAN,1,0,0.0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,26,Q1,00:01,Georgios Papagiannis,Substitution out,1801,14,A,GRE,1,1,3.0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,26,Q1,00:01,Nick Calathes,Substitution in,1801,8,A,GRE,1,2,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,26,Q1,00:00,Giannoulis Larentzakis,3pt jump shot missed,1800,5,A,GRE,1,0,1.0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
,5,11,Q1,00:00,,End of quarter,1800,,,,1,0,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,26,Q2,10:00,,jump ball situation; throw-in,1800,,,,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,22,26,Q2,09:46,Georgios Papagiannis,turnover; ball handling,1786,14,A,GRE,2,0,14.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,22,26,Q2,09:46,Jamal Murray,steal,1786,4,B,CAN,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,22,28,Q2,09:37,Kelly Olynyk,2pt driving layup made,1777,13,B,CAN,2,0,9.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,22,28,Q2,09:37,Jamal Murray,made the assist,1777,4,B,CAN,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,28,Q2,09:19,Giannoulis Larentzakis,3pt jump shot made,1759,5,A,GRE,2,0,18.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,28,Q2,09:19,Georgios Papagiannis,made the assist,1759,14,A,GRE,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,28,Q2,09:07,Giannoulis Larentzakis,foul drawn,1747,5,A,GRE,2,0,12.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,28,Q2,09:07,Dwight Powell,turnover,1747,7,B,CAN,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,28,Q2,09:07,Dwight Powell,offensive foul,1747,7,B,CAN,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,28,Q2,08:46,Georgios Papagiannis,3pt jump shot missed,1726,14,A,GRE,2,0,21.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,28,Q2,08:46,Dinos Mitoglou,offensive rebound,1726,44,A,GRE,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,28,Q2,08:44,Dinos Mitoglou,foul drawn,1724,44,A,GRE,2,0,2.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,28,Q2,08:44,Jamal Murray,personal foul,1724,4,B,CAN,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,28,Q2,08:39,Dinos Mitoglou,2pt jump shot inside the paint missed,1719,44,A,GRE,2,0,5.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,28,Q2,08:39,Luguentz Dort,defensive rebound,1719,0,B,CAN,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,30,Q2,08:24,Jamal Murray,2pt step back jump shot made,1704,4,B,CAN,2,0,15.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:56,Giannoulis Larentzakis,2pt driving layup missed,1676,5,A,GRE,2,0,28.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,30,Q2,07:56,Kelly Olynyk,defensive rebound,1676,13,B,CAN,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:51,Vasilis Toliopoulos,personal foul,1671,7,A,GRE,2,0,5.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,30,Q2,07:51,Jamal Murray,foul drawn,1671,4,B,CAN,2,0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:51,Thomas Walkup,Substitution out,1671,0,A,GRE,2,1,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:51,Georgios Papagiannis,Substitution out,1671,14,A,GRE,2,1,0.0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:51,Giannis Antetokounmpo,Substitution in,1671,34,A,GRE,2,2,0.0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:51,Panagiotis Kalaitzakis,Substitution in,1671,11,A,GRE,2,2,0.0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:34,Dinos Mitoglou,defensive rebound,1654,44,A,GRE,2,0,17.0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,30,Q2,07:34,Luguentz Dort,3pt jump shot from center missed,1654,0,B,CAN,2,0,0.0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:19,Giannis Antetokounmpo,3pt jump shot missed,1639,34,A,GRE,2,0,15.0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,25,30,Q2,07:19,Kelly Olynyk,defensive rebound,1639,13,B,CAN,2,0,0.0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208722,25,30,Q2,07:04,Giannis Antetokounmpo,personal foul,1624,34,A,GRE,2,0,15.0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
