Quarter,Clock,Player,Team,Action,TeamLineup,OpponentLineup,TimeTogether,Points,OPPpoints,FGA,OPPFGA,FTA,OPPFTA,oREB,OPPoREB,dREB,OPPdREB,TOV,OPPTOV
Q3,6:28,Stefano Tonut,ITA,personal foul,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,19.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:28,,ANG,team defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,1,0,0,0
Q3,6:28,Gerson Goncalves,ANG,foul drawn,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:28,Marco Spissu,ITA,3pt jump shot missed,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:12,Bruno Fernando,ANG,made the assist,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,16.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:12,Kevin Kokila,ANG,layup made,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,2,-2,1,0,0,0,0,0,0,0,0,0
Q3,5:53,Simone Fontecchio,ITA,3pt jump shot made,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,19.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,5:53,Achille Polonara,ITA,made the assist,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,5:34,Achille Polonara,ITA,defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,19.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,5:34,Antonio Monteiro,ANG,3pt jump shot missed,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,5:27,Stefano Tonut,ITA,2pt driving layup made,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,7.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,5:27,Marco Spissu,ITA,made the assist,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,5:10,Childe Dundao,ANG,3pt jump shot made,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,17.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:50,Simone Fontecchio,ITA,3pt step back jump shot missed,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,20.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:50,Childe Dundao,ANG,defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,1,0,0,0
Q3,4:42,Nicolo Melli,ITA,blocked the shot,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,8.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:42,Simone Fontecchio,ITA,defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,4:42,Childe Dundao,ANG,2pt driving layup blocked,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:39,Simone Fontecchio,ITA,foul drawn,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,3.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:39,Kevin Kokila,ANG,personal foul,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:31,Kevin Kokila,ANG,defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,8.0,0,0,0,0,0,0,0,0,1,0,0,0
Q3,4:31,Stefano Tonut,ITA,2pt driving layup missed,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:25,Simone Fontecchio,ITA,blocked the shot,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,6.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:25,Antonio Monteiro,ANG,offensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,1,0,0,0,0,0
Q3,4:25,Antonio Monteiro,ANG,layup blocked,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:08,Antonio Monteiro,ANG,3pt jump shot missed,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,17.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:07,,ITA,team defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,1.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,4:07,Marco Spissu,ITA,Substitution out,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:07,Alessandro Pajola,ITA,Substitution in,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:07,Childe Dundao,ANG,Substitution out,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,4:07,Gerson Domingos,ANG,Substitution in,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:53,Stefano Tonut,ITA,2pt driving layup blocked,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,14.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:53,Kevin Kokila,ANG,blocked the shot,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:53,Gerson Goncalves,ANG,defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,1,0,0,0
Q3,3:45,Gerson Goncalves,ANG,3pt jump shot missed,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,8.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:45,Antonio Monteiro,ANG,offensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,1,0,0,0,0,0
Q3,3:30,Gerson Domingos,ANG,3pt jump shot missed,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,15.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:30,Achille Polonara,ITA,defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,3:13,Alessandro Pajola,ITA,foul drawn,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,17.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Bruno Fernando,ANG,personal foul,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,,ANG,Timeout,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Achille Polonara,ITA,Substitution out,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Luigi Datome,ITA,Substitution in,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Luigi Datome | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Luca Severini,ITA,Substitution in,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Luca Severini | Luigi Datome | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Antonio Monteiro,ANG,Substitution out,Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Luca Severini | Luigi Datome | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Giampaolo Ricci,ITA,Substitution in,Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Nicolo Melli,ITA,Substitution out,Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Leonel Paulo,ANG,Substitution in,Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,João Fernandes,ANG,Substitution in,Antonio Monteiro | Bruno Fernando | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Bruno Fernando,ANG,Substitution out,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:13,Simone Fontecchio,ITA,Substitution out,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,3:02,Giampaolo Ricci,ITA,turnover; bad pass,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Stefano Tonut,11.0,0,0,0,0,0,0,0,0,0,0,0,1
Q3,2:48,Leonel Paulo,ANG,turnover; bad pass,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Stefano Tonut,14.0,0,0,0,0,0,0,0,0,0,0,1,0
Q3,2:46,Stefano Tonut,ITA,Substitution out,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome,2.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,2:46,Matteo Spagnolo,ITA,Substitution in,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,2:31,Luca Severini,ITA,turnover; bad pass,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,15.0,0,0,0,0,0,0,0,0,0,0,0,1
Q3,2:21,Leonel Paulo,ANG,layup made,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,10.0,2,-2,1,0,0,0,0,0,0,0,0,0
Q3,2:21,Gerson Domingos,ANG,made the assist,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,2:10,Alessandro Pajola,ITA,foul drawn,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,11.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,2:10,João Fernandes,ANG,personal foul; 2 free throws awarded,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,2:10,Alessandro Pajola,ITA,1st of 2 free throws made,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q3,2:10,Alessandro Pajola,ITA,2nd of 2 free throws made,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q3,1:54,Luigi Datome,ITA,foul drawn,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,16.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:54,,ITA,team defensive rebound,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,1,0,0
