Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_0_j_A,X_1_j_A,X_2_j_A,X_4_j_A,X_7_j_A,X_8_j_A,X_9_j_A,X_13_j_A,X_19_j_A,X_24_j_A,X_92_j_A,X_1_j_B,X_3_j_B,X_5_j_B,X_6_j_B,X_11_j_B,X_13_j_B,X_15_j_B,X_17_j_B,X_22_j_B,X_26_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,50,51,Q3,07:35,Josh Giddey,turnover; ball handling,1055,3,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,50,51,Q3,07:33,RJ Barrett,foul drawn,1053,9,A,CAN,3,0,2.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,50,51,Q3,07:33,Nick Kay,personal foul,1053,15,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,52,51,Q3,07:21,Shai Gilgeous-Alexander,2pt pullup jump shot made,1041,2,A,CAN,3,0,12.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,52,54,Q3,07:02,Jock Landale,made the assist,1022,13,B,AUS,3,0,19.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,52,54,Q3,07:02,Josh Giddey,3pt jump shot made,1022,3,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,54,Q3,06:45,RJ Barrett,3pt jump shot from center made,1005,9,A,CAN,3,0,17.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,54,Q3,06:45,Shai Gilgeous-Alexander,made the assist,1005,2,A,CAN,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,54,Q3,06:28,Shai Gilgeous-Alexander,steal,988,2,A,CAN,3,0,17.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,55,54,Q3,06:28,Patty Mills,turnover; bad pass,988,5,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,54,Q3,06:24,RJ Barrett,3pt jump shot missed,984,9,A,CAN,3,0,4.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,55,54,Q3,06:24,Josh Giddey,defensive rebound,984,3,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,55,54,Q3,06:16,RJ Barrett,defensive rebound,976,9,A,CAN,3,0,8.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,55,54,Q3,06:16,Patty Mills,3pt jump shot missed,976,5,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,54,Q3,05:59,Luguentz Dort,3pt step back jump shot made,959,0,A,CAN,3,0,17.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,54,Q3,05:59,RJ Barrett,made the assist,959,9,A,CAN,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,58,54,Q3,05:58,,Timeout,958,,,,3,0,1.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,58,54,Q3,05:58,Nick Kay,Substitution out,958,15,B,AUS,3,1,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,58,54,Q3,05:58,Josh Giddey,Substitution out,958,3,B,AUS,3,1,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,58,54,Q3,05:58,Jack McVeigh,Substitution in,958,17,B,AUS,3,2,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,58,54,Q3,05:58,Dante Exum,Substitution in,958,11,B,AUS,3,2,0.0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,54,Q3,05:49,Dillon Brooks,personal foul,949,24,A,CAN,3,0,9.0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,58,54,Q3,05:49,Patty Mills,foul drawn,949,5,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,54,Q3,05:49,Luguentz Dort,Substitution out,949,0,A,CAN,3,1,0.0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,54,Q3,05:49,Nickeil Alexander-Walker,Substitution in,949,1,A,CAN,3,2,0.0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,54,Q3,05:48,Dillon Brooks,Substitution out,948,24,A,CAN,3,1,1.0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,54,Q3,05:48,Luguentz Dort,Substitution in,948,0,A,CAN,3,2,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,58,54,Q3,05:39,Shai Gilgeous-Alexander,steal,939,2,A,CAN,3,0,9.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,58,54,Q3,05:39,Dyson Daniels,turnover; bad pass,939,1,B,AUS,3,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,54,Q3,05:25,Dwight Powell,2pt hook shot made,925,7,A,CAN,3,0,14.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,54,Q3,05:25,RJ Barrett,made the assist,925,9,A,CAN,3,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,54,Q3,05:13,Luguentz Dort,personal foul; 2 free throws awarded,913,0,A,CAN,3,0,12.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,60,54,Q3,05:13,Dante Exum,foul drawn,913,11,B,AUS,3,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,54,Q3,05:13,Luguentz Dort,Substitution out,913,0,A,CAN,3,1,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,54,Q3,05:13,Andrew Nembhard,Substitution in,913,19,A,CAN,3,2,0.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,60,55,Q3,05:13,Dante Exum,1st of 2 free throws made,913,11,B,AUS,3,0,0.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,60,56,Q3,05:13,Dante Exum,2nd of 2 free throws made,913,11,B,AUS,3,0,0.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,56,Q3,05:01,Dwight Powell,offensive rebound,901,7,A,CAN,3,0,12.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,56,Q3,05:01,Nickeil Alexander-Walker,3pt jump shot missed,901,1,A,CAN,3,0,0.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,60,56,Q3,04:52,RJ Barrett,foul drawn,892,9,A,CAN,3,0,9.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,60,56,Q3,04:52,Jack McVeigh,personal foul; 2 free throws awarded,892,17,B,AUS,3,0,0.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,61,56,Q3,04:52,RJ Barrett,1st of 2 free throws made,892,9,A,CAN,3,0,0.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,62,56,Q3,04:52,RJ Barrett,2nd of 2 free throws made,892,9,A,CAN,3,0,0.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,62,56,Q3,04:52,Dwight Powell,Substitution out,892,7,A,CAN,3,1,0.0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,62,56,Q3,04:52,Khem Birch,Substitution in,892,92,A,CAN,3,2,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,62,56,Q3,04:30,Andrew Nembhard,defensive rebound,870,19,A,CAN,3,0,22.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,62,56,Q3,04:30,Patty Mills,2pt step back jump shot missed,870,5,B,AUS,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,62,56,Q3,04:22,Shai Gilgeous-Alexander,offensive rebound,862,2,A,CAN,3,0,8.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,62,56,Q3,04:22,Khem Birch,alley oop missed,862,92,A,CAN,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,64,56,Q3,04:15,Shai Gilgeous-Alexander,layup made,855,2,A,CAN,3,0,7.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,64,56,Q3,04:11,Andrew Nembhard,steal,851,19,A,CAN,3,0,4.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,64,56,Q3,04:11,Dyson Daniels,turnover; bad pass,851,1,B,AUS,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,64,56,Q3,03:58,RJ Barrett,foul drawn,838,9,A,CAN,3,0,13.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,64,56,Q3,03:58,Jock Landale,personal foul; 2 free throws awarded,838,13,B,AUS,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,64,56,Q3,03:58,Patty Mills,Substitution out,838,5,B,AUS,3,1,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,64,56,Q3,03:58,Nick Kay,Substitution in,838,15,B,AUS,3,2,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,65,56,Q3,03:58,RJ Barrett,1st of 2 free throws made,838,9,A,CAN,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,65,56,Q3,03:58,Shai Gilgeous-Alexander,made the assist,838,2,A,CAN,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,66,56,Q3,03:58,RJ Barrett,2nd of 2 free throws made,838,9,A,CAN,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,66,58,Q3,03:53,Dante Exum,made the assist,833,11,B,AUS,3,0,5.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,66,58,Q3,03:53,Jock Landale,dunk made,833,13,B,AUS,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,66,58,Q3,03:39,Andrew Nembhard,turnover; out of bounds,819,19,A,CAN,3,0,14.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,66,60,Q3,03:30,Dante Exum,2pt floating jump shot made,810,11,B,AUS,3,0,9.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,66,60,Q3,03:09,RJ Barrett,turnover; bad pass,789,9,A,CAN,3,0,21.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,66,60,Q3,03:09,Nick Kay,steal,789,15,B,AUS,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,66,62,Q3,02:59,,challenge rejected,779,,,,3,0,10.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,66,62,Q3,02:59,Nick Kay,layup made,779,15,B,AUS,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,66,62,Q3,02:59,Dante Exum,made the assist,779,11,B,AUS,3,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,66,62,Q3,02:59,Shai Gilgeous-Alexander,Substitution out,779,2,A,CAN,3,1,0.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,66,62,Q3,02:59,Jamal Murray,Substitution in,779,4,A,CAN,3,2,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,66,62,Q3,02:41,Jamal Murray,3pt step back jump shot missed,761,4,A,CAN,3,0,18.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,66,62,Q3,02:41,Dyson Daniels,defensive rebound,761,1,B,AUS,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,66,62,Q3,02:34,RJ Barrett,steal,754,9,A,CAN,3,0,7.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,66,62,Q3,02:34,Dyson Daniels,turnover; bad pass,754,1,B,AUS,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,68,62,Q3,02:29,RJ Barrett,2pt driving layup made,749,9,A,CAN,3,0,5.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,68,62,Q3,02:22,RJ Barrett,defensive rebound,742,9,A,CAN,3,0,7.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,62,Q3,02:22,Dyson Daniels,2pt floating jump shot missed,742,1,B,AUS,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,68,62,Q3,02:13,Khem Birch,layup missed,733,92,A,CAN,3,0,9.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,62,Q3,02:13,Dyson Daniels,defensive rebound,733,1,B,AUS,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,62,Q3,01:58,Dante Exum,2pt hook shot missed,718,11,B,AUS,3,0,15.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,62,Q3,01:58,Dyson Daniels,offensive rebound,718,1,B,AUS,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:52,Dyson Daniels,made the assist,712,1,B,AUS,3,0,6.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:52,Dante Exum,layup made,712,11,B,AUS,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,68,64,Q3,01:38,Andrew Nembhard,2pt pullup jump shot missed,698,19,A,CAN,3,0,14.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:38,Jock Landale,defensive rebound,698,13,B,AUS,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:24,Dante Exum,2pt floating jump shot missed,684,11,B,AUS,3,0,14.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
