Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_1_j_A,X_3_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_13_j_A,X_15_j_A,X_17_j_A,X_22_j_A,X_2_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_10_j_B,X_14_j_B,X_16_j_B,X_21_j_B,X_23_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,36,27,Q2,06:19,Patty Mills,Substitution out,1579,5,A,AUS,2,1,0.0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,36,27,Q2,06:19,Rudy Fernandez,Substitution out,1579,5,B,ESP,2,1,0.0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,36,27,Q2,06:19,Josh Green,Substitution in,1579,6,A,AUS,2,2,0.0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,36,27,Q2,06:19,Xabi Lopez-Arostegui,Substitution in,1579,6,B,ESP,2,2,0.0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,36,27,Q2,06:08,Nick Kay,3pt jump shot missed,1568,15,A,AUS,2,0,11.0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,36,27,Q2,06:08,Usman Garuba,defensive rebound,1568,16,B,ESP,2,0,0.0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,36,27,Q2,06:01,Nick Kay,defensive rebound,1561,15,A,AUS,2,0,7.0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,36,27,Q2,06:01,Juancho Hernangomez,layup missed,1561,10,B,ESP,2,0,0.0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,36,27,Q2,05:51,Josh Green,3pt step back jump shot missed,1551,6,A,AUS,2,0,10.0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,36,27,Q2,05:51,Jock Landale,offensive rebound,1551,13,A,AUS,2,0,0.0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1
